Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0009450~gamma-aminobutyric acid catabolic process	2	0.6230529595015576	0.03205224565210472	NM_000663, NM_001080	270	2	16650	61.66666666666667	1.0	0.8102082686987426	45.61642134554994
GOTERM_BP_FAT	GO:0031032~actomyosin structure organization	7	2.1806853582554515	0.03227109896083985	NM_002576, NM_021137, NM_030672, NM_001664, NM_002966, NM_006035, NM_198291	270	147	16650	2.9365079365079363	1.0	0.8086100128136305	45.84586776159948
GOTERM_MF_FAT	GO:0033906~hyaluronoglucuronidase activity	2	0.6230529595015576	0.032298304786367846	NM_003773, NM_003549	253	2	15478	61.17786561264822	0.9999999999907971	0.9855238278856132	39.45452352614372
GOTERM_BP_FAT	GO:0034599~cellular response to oxidative stress	9	2.803738317757009	0.032340341635991116	NM_005302, NM_012179, NM_000903, NM_000546, NM_004786, NM_016270, NM_198291, NM_002778, NM_139032	270	228	16650	2.4342105263157894	1.0	0.8055449212271977	45.91827095852739
GOTERM_MF_FAT	GO:0017016~Ras GTPase binding	10	3.115264797507788	0.032386867776348395	NM_021137, NM_003651, NM_016376, NM_015705, NM_007200, NM_173079, NM_006035, NM_018715, NM_144628, NM_001821	253	269	15478	2.2742700971244694	0.9999999999914265	0.9737564549779046	39.53915434694568
GOTERM_BP_FAT	GO:0010564~regulation of cell cycle process	17	5.29595015576324	0.032814879753974444	NM_015493, NM_001006932, NM_148919, NM_012179, NM_000546, NM_003218, NM_021930, NM_021979, NM_024596, NM_001664, NM_197967, NM_197966, NM_015089, NM_015986, NM_002810, NM_022662, NM_004111, NM_018715	270	595	16650	1.7619047619047619	1.0	0.8065356905668624	46.41200887913632
GOTERM_BP_FAT	GO:0001574~ganglioside biosynthetic process	3	0.9345794392523363	0.03356019399684661	NM_001042437, NM_018414, NM_006456	270	18	16650	10.277777777777779	1.0	0.8101076822700107	47.17887488189436
GOTERM_BP_FAT	GO:0071498~cellular response to fluid shear stress	3	0.9345794392523363	0.03356019399684661	NM_016270, NM_198291, NM_139032	270	18	16650	10.277777777777779	1.0	0.8101076822700107	47.17887488189436
UP_SEQ_FEATURE	domain:CRIB	3	0.9345794392523363	0.033823471498099916	NM_002576, NM_006035, NM_005884	309	19	20063	10.251916198262647	0.9999999999999993	0.9970853711262128	42.009090382737924
GOTERM_BP_FAT	GO:0051972~regulation of telomerase activity	4	1.2461059190031152	0.03396190428772913	NM_006257, NM_000546, NM_003218, NM_198291	270	44	16650	5.6060606060606055	1.0	0.8103211303097566	47.587881334176885
REACTOME_PATHWAY	R-HSA-916853:R-HSA-916853	2	0.6230529595015576	0.0347362457803416	NM_000663, NM_001080	160	2	9075	56.71875	0.9999996799208078	0.9994342445826995	39.17254036630655
REACTOME_PATHWAY	R-HSA-198753:R-HSA-198753	3	0.9345794392523363	0.034922208863098485	NM_001006932, NM_180977, NM_139032	160	17	9075	10.009191176470589	0.9999997049728342	0.9933428654344503	39.33711609590841
GOTERM_CC_FAT	GO:0005682~U5 snRNP	3	0.9345794392523363	0.035349199342340605	NM_005678, NM_006110, NM_004175	257	17	14527	9.975051499198901	0.999999993544236	0.6105090397991746	40.64736407474305
GOTERM_BP_FAT	GO:0034622~cellular macromolecular complex assembly	25	7.78816199376947	0.035627313362783124	NM_004781, NM_015840, NM_007204, NM_018455, NM_006026, NM_014742, NM_003218, NM_023019, NM_003309, NM_199346, NM_198291, NM_006110, NM_004175, NM_018087, NM_006118, NM_001024227, NM_004552, NM_005316, NM_021159, NM_002810, NM_022909, NM_001042426, NM_012403, NM_004930, NM_144628	270	1004	16650	1.5355245683930943	1.0	0.821974516770252	49.2517818155597
GOTERM_BP_FAT	GO:0033365~protein localization to organelle	23	7.165109034267912	0.036217796416558035	NM_002948, NM_015840, NM_003773, NM_170662, NM_012179, NM_031885, NM_000546, NM_003218, NM_002230, NM_198291, NM_004083, NM_006402, NM_007104, NM_013267, NM_017681, NM_024596, NM_006118, NM_001664, NM_197967, NM_197966, NM_017939, NM_018715, NM_001042426, NM_139032	270	902	16650	1.5724316334072432	1.0	0.8236821105387531	49.829628891067124
GOTERM_BP_FAT	GO:0015031~protein transport	41	12.77258566978193	0.036438562619911505	NM_002948, NM_004781, NM_003773, NM_031885, NM_000546, NM_014742, NM_173079, NM_002230, NM_000663, NM_198291, NM_134428, NM_007104, NM_005999, NM_013267, NM_018087, NM_000310, NM_015368, NM_019008, NM_001664, NM_001024227, NM_004345, NM_005128, NM_001821, NM_139032, NM_015840, NM_017582, NM_170662, NM_003217, NM_012179, NM_015705, NM_152415, NM_021930, NM_138821, NM_017681, NM_007155, NM_006118, NM_197967, NM_197966, NM_017939, NM_004318, NM_198597, NM_178270	270	1860	16650	1.3593189964157706	1.0	0.8221926418827261	50.044066975203535
GOTERM_CC_FAT	GO:0005654~nucleoplasm	66	20.5607476635514	0.036441126827054846	NM_000901, NM_001064, NM_016047, NM_018455, NM_007204, NM_003390, NM_005645, NM_000546, NM_024657, NM_023015, NM_006110, NM_021100, NM_024596, NM_005955, NM_024947, NM_005481, NM_004584, NM_004111, NM_001080432, NM_003017, NM_003487, NM_139032, NM_001821, NM_001006932, NM_170662, NM_000952, NM_022774, NM_001097590, NM_005392, NM_203314, NM_002810, NM_022662, NM_180977, NM_148919, NM_007315, NM_030672, NM_001240, NM_005626, NM_017599, NM_001730, NM_003703, NM_004187, NM_005077, NM_004083, NM_006410, NM_058229, NM_145111, NM_022909, NM_001098796, NM_031458, NM_015840, NM_003218, NM_002685, NM_152415, NM_003362, NM_178583, NM_032796, NM_032325, NM_153706, NM_145117, NM_004175, NM_004451, NM_016319, NM_005316, NM_006354, NM_001042426	257	2996	14527	1.245216709179035	0.9999999964338003	0.6039736538023295	41.61380955320069
GOTERM_BP_FAT	GO:0007005~mitochondrion organization	18	5.607476635514018	0.036657011537560485	NM_003321, NM_016491, NM_012179, NM_000546, NM_001100169, NM_001005376, NM_019041, NM_032014, NM_013267, NM_004451, NM_019008, NM_006118, NM_197967, NM_004552, NM_197966, NM_022100, NM_014672, NM_024754, NM_178270	270	653	16650	1.6998468606431854	1.0	0.8207039640317134	50.25540007120271
GOTERM_BP_FAT	GO:0051222~positive regulation of protein transport	14	4.361370716510903	0.03673530376339547	NM_004781, NM_003773, NM_000546, NM_014742, NM_002230, NM_000663, NM_198291, NM_013267, NM_015368, NM_019008, NM_001024227, NM_001664, NM_004345, NM_004318	270	460	16650	1.8768115942028984	1.0	0.8180341710181431	50.33093578036104
GOTERM_BP_FAT	GO:0090150~establishment of protein localization to membrane	12	3.7383177570093453	0.03734812272287019	NM_002948, NM_004781, NM_019008, NM_197967, NM_031885, NM_197966, NM_004475, NM_000546, NM_002966, NM_002230, NM_012339, NM_007104, NM_178270	270	368	16650	2.010869565217391	1.0	0.8199416117854306	50.91843923850341
GOTERM_BP_FAT	GO:0034340~response to type I interferon	5	1.557632398753894	0.03750429005707259	NM_030961, NM_015840, NM_148919, NM_007315, NM_002116	270	78	16650	3.9529914529914527	1.0	0.8179834672996082	51.06710020454619
GOTERM_BP_FAT	GO:0032411~positive regulation of transporter activity	5	1.557632398753894	0.03750429005707259	NM_175913, NM_000952, NM_173515, NM_004318, NM_021979	270	78	16650	3.9529914529914527	1.0	0.8179834672996082	51.06710020454619
GOTERM_BP_FAT	GO:0070555~response to interleukin-1	6	1.8691588785046727	0.03761853286233177	NM_003773, NM_003549, NM_004345, NM_016270, NM_003403, NM_198291	270	114	16650	3.245614035087719	1.0	0.8156919153111424	51.17558175838812
GOTERM_BP_FAT	GO:0097193~intrinsic apoptotic signaling pathway	10	3.115264797507788	0.0378089376498142	NM_003651, NM_003217, NM_197967, NM_197966, NM_000546, NM_015913, NM_004584, NM_001005376, NM_198291, NM_004083, NM_139032	270	279	16650	2.2102747909199523	1.0	0.8140632737295961	51.35587876111312
GOTERM_CC_FAT	GO:0019866~organelle inner membrane	17	5.29595015576324	0.03818828734803943	NM_017421, NM_002306, NM_031212, NM_006004, NM_032169, NM_015657, NM_003321, NM_016491, NM_001089591, NM_001100169, NM_032014, NM_198291, NM_004552, NM_203314, NM_022100, NM_017918, NM_003951	257	557	14527	1.7251884400170454	0.9999999986221808	0.6044184664862737	43.1297652767678
INTERPRO	IPR019787:Zinc finger, PHD-finger	5	1.557632398753894	0.03832695858934468	NM_005392, NM_001048201, NM_004187, NM_147133, NM_005937	299	79	18559	3.9284958299817956	0.9999999999780602	0.9978357454622335	44.054680894015085
GOTERM_BP_FAT	GO:0034767~positive regulation of ion transmembrane transport	6	1.8691588785046727	0.03883114993037376	NM_001024227, NM_175913, NM_000952, NM_173515, NM_004318, NM_021979	270	115	16650	3.217391304347826	1.0	0.8193340546128733	52.31310235618706
GOTERM_BP_FAT	GO:0044106~cellular amine metabolic process	6	1.8691588785046727	0.03883114993037376	NM_005302, NM_148919, NM_000903, NM_002810, NM_000663, NM_212469	270	115	16650	3.217391304347826	1.0	0.8193340546128733	52.31310235618706
GOTERM_BP_FAT	GO:0006396~RNA processing	23	7.165109034267912	0.03896632052557894	NM_002948, NM_002306, NM_015840, NM_016047, NM_007204, NM_005646, NM_003217, NM_005626, NM_001240, NM_003703, NM_002685, NM_016024, NM_023015, NM_005678, NM_007104, NM_004175, NM_006110, NM_001097590, NM_002897, NM_005316, NM_014672, NM_003017, NM_024754	270	910	16650	1.5586080586080586	1.0	0.8172866172690322	52.4383363462612
PIR_SUPERFAMILY	PIRSF000019:ubiquinol-cytochrome-c reductase (cytochrome c1) (complex III), nonheme 11 kDa subunit	2	0.6230529595015576	0.03979697830112022	NM_006004, NM_001089591	35	2	1692	48.34285714285714	0.7682229345172175	0.7682229345172175	30.386853148542837
GOTERM_BP_FAT	GO:0065003~macromolecular complex assembly	38	11.838006230529595	0.040291722001733525	NM_004781, NM_007204, NM_018455, NM_002293, NM_000546, NM_014742, NM_152424, NM_002966, NM_023019, NM_002230, NM_003309, NM_005077, NM_198291, NM_001080, NM_006110, NM_018087, NM_015368, NM_021100, NM_021137, NM_001024227, NM_021159, NM_022909, NM_015840, NM_006026, NM_003218, NM_199346, NM_138821, NM_004175, NM_006118, NM_004552, NM_197967, NM_005316, NM_197966, NM_002810, NM_001042426, NM_012403, NM_198597, NM_004930, NM_144628	270	1710	16650	1.3703703703703705	1.0	0.8247026070384478	53.64992511827025
INTERPRO	IPR001675:Glycosyl transferase, family 29	3	0.9345794392523363	0.04036541423193271	NM_001042437, NM_018414, NM_006456	299	20	18559	9.310535117056856	0.9999999999942124	0.9943441223071903	45.791396398525585
INTERPRO	IPR000095:PAK-box/P21-Rho-binding	3	0.9345794392523363	0.04036541423193271	NM_002576, NM_006035, NM_005884	299	20	18559	9.310535117056856	0.9999999999942124	0.9943441223071903	45.791396398525585
GOTERM_BP_FAT	GO:0048477~oogenesis	5	1.557632398753894	0.040574055941549496	NM_007204, NM_007155, NM_001006932, NM_014647, NM_198291	270	80	16650	3.8541666666666665	1.0	0.8238404966838303	53.90421266095352
GOTERM_CC_FAT	GO:0090575~RNA polymerase II transcription factor complex	6	1.8691588785046727	0.040805420821147215	NM_003773, NM_005645, NM_000546, NM_005316, NM_006354, NM_004083	257	107	14527	3.169642532455726	0.9999999996695399	0.6129315404598541	45.33214364755468
GOTERM_BP_FAT	GO:0051560~mitochondrial calcium ion homeostasis	3	0.9345794392523363	0.04080897792339814	NM_021159, NM_001100169, NM_017918	270	20	16650	9.25	1.0	0.8226282449659433	54.114790996954135
COG_ONTOLOGY	Posttranslational modification, protein turnover, chaperones	6	1.8691588785046727	0.04084324346490256	NM_020724, NM_021100, NM_148919, NM_025015, NM_017763, NM_014673	38	106	2026	3.0178748758689173	0.41847997376483004	0.41847997376483004	24.125148192448485
GOTERM_MF_FAT	GO:0016895~exodeoxyribonuclease activity, producing 5'-phosphomonoesters	3	0.9345794392523363	0.041375574673938716	NM_022774, NM_004584, NM_004111	253	20	15478	9.176679841897233	0.9999999999999938	0.9832316068092589	47.57643155684309
GOTERM_MF_FAT	GO:0004529~exodeoxyribonuclease activity	3	0.9345794392523363	0.041375574673938716	NM_022774, NM_004584, NM_004111	253	20	15478	9.176679841897233	0.9999999999999938	0.9832316068092589	47.57643155684309
GOTERM_BP_FAT	GO:0045926~negative regulation of growth	9	2.803738317757009	0.041468465043684496	NM_000310, NM_003773, NM_031885, NM_000546, NM_015986, NM_004345, NM_003062, NM_032300, NM_080927	270	240	16650	2.3125	1.0	0.824653033422357	54.70108407869843
GOTERM_MF_FAT	GO:0017048~Rho GTPase binding	5	1.557632398753894	0.04151399109996973	NM_021137, NM_003651, NM_007200, NM_006035, NM_018715	253	80	15478	3.823616600790514	0.9999999999999944	0.9739158377369626	47.691999624009604
GOTERM_BP_FAT	GO:1904951~positive regulation of establishment of protein localization	15	4.672897196261682	0.04175861149166618	NM_004781, NM_003773, NM_000546, NM_014742, NM_002230, NM_000663, NM_198291, NM_013267, NM_015368, NM_019008, NM_001024227, NM_001664, NM_197967, NM_197966, NM_004345, NM_004318	270	517	16650	1.7891682785299805	1.0	0.8238771525357454	54.95677586151492
GOTERM_BP_FAT	GO:0034446~substrate adhesion-dependent cell spreading	5	1.557632398753894	0.04216096198867838	NM_004781, NM_002293, NM_002966, NM_018715, NM_198291	270	81	16650	3.8065843621399176	1.0	0.8239468999001915	55.30908769572294
GOTERM_BP_FAT	GO:0051493~regulation of cytoskeleton organization	13	4.049844236760125	0.0424564376615243	NM_002576, NM_024596, NM_006118, NM_001664, NM_030672, NM_001024227, NM_007200, NM_003218, NM_002966, NM_023019, NM_199346, NM_004930, NM_138821	270	422	16650	1.8996840442338074	1.0	0.8232301756702605	55.566153506452665
GOTERM_BP_FAT	GO:0006397~mRNA processing	14	4.361370716510903	0.04327837261587497	NM_002306, NM_015840, NM_016047, NM_007204, NM_003217, NM_005626, NM_001240, NM_016024, NM_005678, NM_004175, NM_006110, NM_005316, NM_003017, NM_024754	270	471	16650	1.8329794762915783	1.0	0.8263462906907288	56.27390096572667
REACTOME_PATHWAY	R-HSA-2467813:R-HSA-2467813	8	2.4922118380062304	0.043886118972425676	NM_018455, NM_148919, NM_002810, NM_022662, NM_022909, NM_018715, NM_180977, NM_001042426	160	185	9075	2.452702702702703	0.9999999943039906	0.9913125428646391	46.79701128512285
GOTERM_BP_FAT	GO:0070201~regulation of establishment of protein localization	21	6.5420560747663545	0.04408858098150693	NM_004781, NM_003773, NM_003217, NM_000546, NM_014742, NM_003218, NM_002230, NM_000663, NM_198291, NM_134428, NM_138821, NM_013267, NM_015368, NM_019008, NM_006118, NM_001664, NM_001024227, NM_197967, NM_197966, NM_004345, NM_004318, NM_139032	270	820	16650	1.579268292682927	1.0	0.8292741292343246	56.961098429238355
GOTERM_BP_FAT	GO:0043902~positive regulation of multi-organism process	7	2.1806853582554515	0.04454422393185922	NM_002563, NM_015840, NM_007155, NM_001240, NM_000952, NM_016395, NM_144628	270	159	16650	2.7148846960167714	1.0	0.8296667468815531	57.34305886021056
GOTERM_BP_FAT	GO:0097503~sialylation	3	0.9345794392523363	0.044633969069705244	NM_001042437, NM_018414, NM_006456	270	21	16650	8.80952380952381	1.0	0.8275284771602075	57.4179120107416
GOTERM_BP_FAT	GO:0032388~positive regulation of intracellular transport	10	3.115264797507788	0.0448602825278981	NM_019008, NM_003773, NM_001664, NM_001024227, NM_014742, NM_000546, NM_002230, NM_004318, NM_144628, NM_013267	270	288	16650	2.1412037037037037	1.0	0.8263522588996624	57.60612015169237
GOTERM_BP_FAT	GO:0030178~negative regulation of Wnt signaling pathway	8	2.4922118380062304	0.0449735226537661	NM_148919, NM_153000, NM_017763, NM_152424, NM_002810, NM_005077, NM_004083, NM_022463	270	201	16650	2.4543946932006633	1.0	0.8244053788721364	57.699997759056146
GOTERM_BP_FAT	GO:2001233~regulation of apoptotic signaling pathway	12	3.7383177570093453	0.045208349942458786	NM_002306, NM_003773, NM_003651, NM_003217, NM_197967, NM_197966, NM_000546, NM_015913, NM_004584, NM_001005376, NM_198291, NM_004083, NM_139032	270	380	16650	1.9473684210526316	1.0	0.8233167979571809	57.89404606017108
GOTERM_MF_FAT	GO:0008373~sialyltransferase activity	3	0.9345794392523363	0.04525028073885627	NM_001042437, NM_018414, NM_006456	253	21	15478	8.739695087521174	0.9999999999999998	0.972238025870004	50.72304870173077
UP_SEQ_FEATURE	zinc finger region:NF-X1-type 3	2	0.6230529595015576	0.045353751940257654	NM_021035, NM_147133	309	3	20063	43.28586839266451	1.0	0.998829101596157	52.049546623282424
UP_SEQ_FEATURE	domain:EGF-like 1; atypical	2	0.6230529595015576	0.045353751940257654	NM_001039348, NM_000214	309	3	20063	43.28586839266451	1.0	0.998829101596157	52.049546623282424
UP_SEQ_FEATURE	zinc finger region:NF-X1-type 4	2	0.6230529595015576	0.045353751940257654	NM_021035, NM_147133	309	3	20063	43.28586839266451	1.0	0.998829101596157	52.049546623282424
UP_SEQ_FEATURE	zinc finger region:NF-X1-type 5	2	0.6230529595015576	0.045353751940257654	NM_021035, NM_147133	309	3	20063	43.28586839266451	1.0	0.998829101596157	52.049546623282424
UP_SEQ_FEATURE	zinc finger region:NF-X1-type 6	2	0.6230529595015576	0.045353751940257654	NM_021035, NM_147133	309	3	20063	43.28586839266451	1.0	0.998829101596157	52.049546623282424
UP_SEQ_FEATURE	zinc finger region:NF-X1-type 2	2	0.6230529595015576	0.045353751940257654	NM_021035, NM_147133	309	3	20063	43.28586839266451	1.0	0.998829101596157	52.049546623282424
UP_SEQ_FEATURE	zinc finger region:NF-X1-type 1	2	0.6230529595015576	0.045353751940257654	NM_021035, NM_147133	309	3	20063	43.28586839266451	1.0	0.998829101596157	52.049546623282424
GOTERM_MF_FAT	GO:0016796~exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters	4	1.2461059190031152	0.04541166074381387	NM_002685, NM_022774, NM_004584, NM_004111	253	49	15478	4.9941114785835286	0.9999999999999998	0.961999513585429	50.85019383711391
GOTERM_BP_FAT	GO:0048285~organelle fission	17	5.29595015576324	0.045480469244474145	NM_018455, NM_003390, NM_001006932, NM_014647, NM_003218, NM_023019, NM_006455, NM_021979, NM_138821, NM_018087, NM_019008, NM_001664, NM_015089, NM_022662, NM_006354, NM_018715, NM_001042426	270	622	16650	1.6854233654876738	1.0	0.8224988842819351	58.11785648528775
GOTERM_BP_FAT	GO:0003018~vascular process in circulatory system	7	2.1806853582554515	0.045681941931330905	NM_002563, NM_001613, NM_031885, NM_021159, NM_000952, NM_020983, NM_198291	270	160	16650	2.6979166666666665	1.0	0.8212053757902036	58.28283609741227
GOTERM_BP_FAT	GO:0032970~regulation of actin filament-based process	11	3.4267912772585665	0.04614692212099644	NM_002576, NM_006118, NM_030672, NM_001664, NM_001024227, NM_007200, NM_002966, NM_002230, NM_199346, NM_004930, NM_138821	270	335	16650	2.0248756218905473	1.0	0.8217316611217043	58.66124876009143
GOTERM_BP_FAT	GO:0010646~regulation of cell communication	61	19.003115264797508	0.04644916290283834	NM_002306, NM_004781, NM_003773, NM_005645, NM_000546, NM_007200, NM_173515, NM_002778, NM_134428, NM_005302, NM_001024227, NM_015986, NM_005481, NM_004584, NM_139032, NM_003651, NM_172358, NM_170662, NM_153000, NM_007155, NM_006118, NM_197967, NM_004475, NM_197966, NM_003062, NM_002810, NM_004318, NM_004930, NM_015493, NM_148919, NM_007315, NM_030672, NM_175913, NM_152424, NM_002230, NM_000663, NM_198291, NM_005077, NM_014784, NM_006402, NM_022463, NM_004083, NM_006174, NM_002563, NM_020223, NM_021137, NM_001664, NM_015840, NM_003217, NM_015705, NM_015191, NM_017763, NM_001005376, NM_021930, NM_153706, NM_000214, NM_012339, NM_002576, NM_006257, NM_015913, NM_016395, NM_015693	270	3020	16650	1.2455849889624724	1.0	0.8211476706795966	58.90547518284883
GOTERM_BP_FAT	GO:1901987~regulation of cell cycle phase transition	11	3.4267912772585665	0.046473866361345595	NM_015493, NM_148919, NM_197967, NM_012179, NM_197966, NM_000546, NM_003218, NM_002810, NM_022662, NM_018715, NM_021930, NM_021979	270	336	16650	2.0188492063492065	1.0	0.8186883629195328	58.9253763833978
GOTERM_BP_FAT	GO:0043623~cellular protein complex assembly	16	4.984423676012461	0.04657513472887327	NM_004781, NM_014742, NM_003218, NM_023019, NM_199346, NM_198291, NM_018087, NM_006118, NM_001024227, NM_004552, NM_021159, NM_002810, NM_022909, NM_001042426, NM_144628, NM_004930	270	575	16650	1.7159420289855074	1.0	0.816761709964166	59.006863260829476
GOTERM_BP_FAT	GO:0034764~positive regulation of transmembrane transport	6	1.8691588785046727	0.0466054338193133	NM_001024227, NM_175913, NM_000952, NM_173515, NM_004318, NM_021979	270	121	16650	3.0578512396694215	1.0	0.8143603291159209	59.03121405381129
GOTERM_CC_FAT	GO:0005635~nuclear envelope	14	4.361370716510903	0.046663531474297554	NM_001006932, NM_023019, NM_017763, NM_178583, NM_017681, NM_006410, NM_018087, NM_002576, NM_006118, NM_000876, NM_198859, NM_022100, NM_016395, NM_144628	257	438	14527	1.8067444876783398	0.9999999999866644	0.6477301195735398	49.9773018779379
GOTERM_BP_FAT	GO:0071417~cellular response to organonitrogen compound	14	4.361370716510903	0.046746109782132006	NM_007315, NM_015191, NM_000952, NM_001730, NM_000375, NM_020983, NM_002230, NM_198291, NM_006402, NM_004451, NM_002576, NM_006257, NM_004345, NM_016270	270	477	16650	1.8099231306778476	1.0	0.8127282148555857	59.14409336194453
GOTERM_BP_FAT	GO:0008610~lipid biosynthetic process	17	5.29595015576324	0.04675769825595286	NM_144660, NM_001042437, NM_007204, NM_002643, NM_002461, NM_139280, NM_001005376, NM_006456, NM_212469, NM_033102, NM_007155, NM_018414, NM_001024227, NM_199127, NM_000431, NM_016395, NM_004278	270	624	16650	1.6800213675213673	1.0	0.8102191173518702	59.153378893158724
GOTERM_BP_FAT	GO:0070509~calcium ion import	7	2.1806853582554515	0.04683762965018769	NM_002306, NM_007155, NM_018646, NM_175913, NM_004318, NM_004083, NM_017918	270	161	16650	2.681159420289855	1.0	0.8081919992550914	59.21737137766701
GOTERM_BP_FAT	GO:0061005~cell differentiation involved in kidney development	4	1.2461059190031152	0.04687349610581683	NM_001613, NM_007315, NM_152424, NM_000214	270	50	16650	4.933333333333334	1.0	0.8058702747295161	59.24605494407812
GOTERM_BP_FAT	GO:0006939~smooth muscle contraction	5	1.557632398753894	0.047129652405926856	NM_001613, NM_031885, NM_021159, NM_000952, NM_000663	270	84	16650	3.6706349206349205	1.0	0.8050903725652627	59.45035694725907
INTERPRO	IPR005607:BSD	2	0.6230529595015576	0.047403879717681854	NM_005316, NM_032796	299	3	18559	41.380156075808245	0.9999999999999432	0.9937990921374402	51.40908974607027
INTERPRO	IPR000967:Zinc finger, NF-X1-type	2	0.6230529595015576	0.047403879717681854	NM_021035, NM_147133	299	3	18559	41.380156075808245	0.9999999999999432	0.9937990921374402	51.40908974607027
GOTERM_BP_FAT	GO:0019287~isopentenyl diphosphate biosynthetic process, mevalonate pathway	2	0.6230529595015576	0.047692439425661474	NM_002461, NM_000431	270	3	16650	41.111111111111114	1.0	0.8064257294184519	59.89581832922537
GOTERM_BP_FAT	GO:0055114~oxidation-reduction process	24	7.476635514018691	0.047745466153231234	NM_032169, NM_006004, NM_002643, NM_020444, NM_000903, NM_021151, NM_001089591, NM_018269, NM_004187, NM_022463, NM_001080, NM_138821, NM_006440, NM_006410, NM_005392, NM_004552, NM_203314, NM_015913, NM_004786, NM_004318, NM_001080432, NM_183075, NM_003951, NM_001821	270	983	16650	1.5055951169888098	1.0	0.8042702819985488	59.93755081402807
GOTERM_BP_FAT	GO:0002478~antigen processing and presentation of exogenous peptide antigen	7	2.1806853582554515	0.04801133295426856	NM_148919, NM_001912, NM_001024227, NM_023019, NM_002810, NM_002116, NM_198597	270	162	16650	2.6646090534979425	1.0	0.8035829005609674	60.146171285399966
UP_SEQ_FEATURE	binding site:FAD	3	0.9345794392523363	0.048084657967378285	NM_032169, NM_000903, NM_015913	309	23	20063	8.468974250738707	1.0	0.9981092372605377	54.17621974094893
GOTERM_BP_FAT	GO:0031579~membrane raft organization	3	0.9345794392523363	0.048585723857418876	NM_000310, NM_004475, NM_002966	270	22	16650	8.409090909090908	1.0	0.8049906310359366	60.59337943796106
GOTERM_BP_FAT	GO:0006783~heme biosynthetic process	3	0.9345794392523363	0.048585723857418876	NM_001010867, NM_016462, NM_000375	270	22	16650	8.409090909090908	1.0	0.8049906310359366	60.59337943796106
GOTERM_MF_FAT	GO:0000166~nucleotide binding	50	15.57632398753894	0.048798697287383584	NM_032169, NM_015657, NM_016047, NM_007204, NM_003390, NM_001613, NM_000546, NM_006440, NM_001024227, NM_025015, NM_012097, NM_000411, NM_003017, NM_003487, NM_139032, NM_005443, NM_001006932, NM_002461, NM_019087, NM_212469, NM_005243, NM_014703, NM_015089, NM_005626, NM_014647, NM_020983, NM_005884, NM_198291, NM_016024, NM_013412, NM_002563, NM_020223, NM_019008, NM_001048201, NM_001664, NM_002897, NM_000431, NM_006035, NM_017723, NM_014170, NM_003321, NM_017582, NM_015191, NM_002685, NM_001039091, NM_021979, NM_145117, NM_002576, NM_006257, NM_175859	253	2389	15478	1.2804074008507371	1.0	0.9603199557689053	53.44900124906853
GOTERM_MF_FAT	GO:1901265~nucleoside phosphate binding	50	15.57632398753894	0.049098789682792514	NM_032169, NM_015657, NM_016047, NM_007204, NM_003390, NM_001613, NM_000546, NM_006440, NM_001024227, NM_025015, NM_012097, NM_000411, NM_003017, NM_003487, NM_139032, NM_005443, NM_001006932, NM_002461, NM_019087, NM_212469, NM_005243, NM_014703, NM_015089, NM_005626, NM_014647, NM_020983, NM_005884, NM_198291, NM_016024, NM_013412, NM_002563, NM_020223, NM_019008, NM_001048201, NM_001664, NM_002897, NM_000431, NM_006035, NM_017723, NM_014170, NM_003321, NM_017582, NM_015191, NM_002685, NM_001039091, NM_021979, NM_145117, NM_002576, NM_006257, NM_175859	253	2390	15478	1.2798716655365736	1.0	0.950086805720908	53.67295235965898
GOTERM_MF_FAT	GO:0031267~small GTPase binding	10	3.115264797507788	0.049152838596415414	NM_021137, NM_003651, NM_016376, NM_015705, NM_007200, NM_173079, NM_006035, NM_018715, NM_144628, NM_001821	253	291	15478	2.1023321516373956	1.0	0.9383638922475789	53.713180487681896
UP_SEQ_FEATURE	compositionally biased region:Poly-Lys	8	2.4922118380062304	0.0496942929499022	NM_030961, NM_001097590, NM_022065, NM_007200, NM_004318, NM_001098796, NM_016395, NM_145117	309	216	20063	2.40477046625914	1.0	0.9968660107702998	55.387979139097695
GOTERM_BP_FAT	GO:0006323~DNA packaging	8	2.4922118380062304	0.04972070787305703	NM_018455, NM_006026, NM_000546, NM_003309, NM_022909, NM_001042426, NM_012403, NM_138821	270	205	16650	2.4065040650406506	1.0	0.8100528617204282	61.4631247055027
GOTERM_BP_FAT	GO:0043067~regulation of programmed cell death	32	9.968847352024921	0.04991087159221329	NM_002306, NM_015493, NM_007204, NM_003773, NM_007315, NM_000903, NM_000546, NM_007200, NM_005077, NM_014784, NM_198291, NM_004083, NM_006402, NM_013267, NM_006410, NM_000310, NM_006174, NM_004584, NM_139032, NM_015840, NM_003651, NM_001006932, NM_003217, NM_003218, NM_003362, NM_001005376, NM_000876, NM_006118, NM_006257, NM_197967, NM_197966, NM_015913, NM_012403	270	1413	16650	1.3965557914602502	1.0	0.8088694241737582	61.60705923998753
